userAgent,anomaly_score,log_total_calls,out_degree,entropy,max_call
[aws-cli/1.18.46 Python/3.7.3 Darwin/19.4.0 botocore/1.15.46],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/2.0.8 Python/3.7.3 Linux/5.4.0-kali4-amd64 botocore/2.0.0dev12],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.18.66 Python/3.6.10 Linux/4.15.0-99-generic botocore/1.16.16],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.16.183 Python/2.7.17 Linux/4.18.0-22-generic botocore/1.12.173],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.16.41 Python/2.7.15+ Linux/4.4.0-53329-Microsoft botocore/1.12.31],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.16.41 Python/3.6.6 MSYS_NT-10.0/2.10.0(0.325/5/3) botocore/1.12.31],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.16.41 Python/2.7.15+ Linux/4.15.0-kali2-amd64 botocore/1.12.31],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.16.40 Python/3.6.0 Windows/7 botocore/1.12.30],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.16.21 Python/3.6.5 Darwin/17.7.0 botocore/1.12.11],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.15.50 Python/3.7.0 Darwin/18.0.0 botocore/1.10.49],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.11.97 Python/2.7.12 Linux/4.4.0-78-generic botocore/1.5.60],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.11.63 Python/2.7.13 Linux/4.10.5-1-ARCH botocore/1.5.26],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.11.97 Python/3.6.1 Linux/4.10.13-1-ARCH botocore/1.5.60],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.11.97 Python/2.7.13 Darwin/15.6.0 botocore/1.5.60],7.479541e-05,0.6931472,1.0,0.0,1.0
[Boto3/1.13.16 Python/2.7.16 Darwin/19.0.0 Botocore/1.16.16],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.18.66 Python/3.7.3rc1 Linux/4.19.0-kali4-amd64 botocore/1.16.16],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.16.254 Python/2.7.17 Darwin/19.3.0 botocore/1.12.244],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/2.0.16 Python/3.7.7 Windows/10 botocore/2.0.0dev20],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.16.113 Python/3.7.3 Linux/4.19.0-8-amd64 botocore/1.12.103],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.17.6 Python/2.7.17 Linux/5.3.0-kali2-686-pae botocore/1.14.6],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/2.0.14 Python/3.7.3 Linux/5.6.0-1-amd64 botocore/2.0.0dev18],7.479541e-05,0.6931472,1.0,0.0,1.0
[Boto3/1.7.4 Python/3.6.6 Linux/4.16.0-kali2-amd64 Botocore/1.10.4 Resource],7.479541e-05,0.6931472,1.0,0.0,1.0
[Boto3/1.7.4 Python/3.6.6 Linux/4.16.0-kali2-amd64 Botocore/1.10.4],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.16.26 Python/3.6.6 Linux/4.17.0-kali3-amd64 botocore/1.12.16],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.16.38 Python/2.7.10 Darwin/18.0.0 botocore/1.12.28],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.16.26 Python/3.6.4+ Linux/4.14.0-kali3-amd64 botocore/1.12.16],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.16.41 Python/2.7.14+ Linux/4.15.0-kali2-amd64 botocore/1.12.31],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.16.40 Python/2.7.15+ Linux/4.18.0-kali2-amd64 botocore/1.12.30],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.16.41 Python/2.7.15+ Linux/4.18.0-kali1-686-pae botocore/1.12.31],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.16.64 Python/2.7.17 Darwin/18.7.0 botocore/1.12.54],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/2.0.15 Python/3.7.7 Windows/10 botocore/2.0.0dev19],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/2.0.15 Python/3.7.3 Linux/4.19.76-linuxkit botocore/2.0.0dev19],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.16.306 Python/3.7.6 Darwin/17.7.0 botocore/1.13.42],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.18.10 Python/3.7.6 Darwin/19.4.0 botocore/1.15.10],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.18.21 Python/2.7.16 Darwin/19.5.0 botocore/1.15.21],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.16.200 Python/3.7.4 Darwin/19.5.0 botocore/1.12.190],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.16.263 Python/2.7.18 Linux/5.4.0-kali3-amd64 botocore/1.12.253],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.18.69 Python/3.7.7 Linux/5.6.0-kali1-amd64 botocore/1.16.19],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.18.70 Python/3.7.6 Linux/5.4.0-kali3-amd64 botocore/1.16.20],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.15.26 Python/3.6.5 Darwin/17.5.0 botocore/1.10.26],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.16.36 Python/2.7.13 Darwin/17.7.0 botocore/1.12.25],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.16.24 Python/3.7.0 Linux/4.18.11-arch1-1-ARCH botocore/1.12.14],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.14.44 Python/3.6.6 Linux/4.4.0-01985-Microsoft botocore/1.8.48],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.16.39 Python/3.6.5 Linux/4.15.0-34-generic botocore/1.12.29],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.16.39 Python/2.7.15rc1 Linux/4.15.0-23-generic botocore/1.12.29],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.16.310 Python/2.7.16 Darwin/19.3.0 botocore/1.13.46],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.17.9 Python/3.7.0 Darwin/19.4.0 botocore/1.14.9],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.18.69 Python/3.7.7 Darwin/19.4.0 botocore/1.16.19],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/2.0.16 Python/3.7.4 Darwin/19.5.0 botocore/2.0.0dev20],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.18.66 Python/2.7.18 Linux/5.4.0-kali4-amd64 botocore/1.16.19],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.11.133 Python/3.6.6 Linux/4.17.19-100.fc27.x86_64 botocore/1.6.0],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.16.18 Python/3.6.3 Linux/4.13.0-kali1-amd64 botocore/1.12.8],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.16.6 Python/2.7.12 Linux/4.15.0-29-generic botocore/1.11.6],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.16.28 Python/2.7.12 Linux/4.9.93-linuxkit-aufs botocore/1.12.18],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.16.5 Python/3.6.5 Linux/4.4.0-137-generic botocore/1.11.5],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.16.24 Python/2.7.15 Linux/4.17.0-kali1-amd64 botocore/1.12.15],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/2.0.14 Python/3.7.4 Darwin/18.7.0 botocore/2.0.0dev18],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.17.10 Python/3.8.1 Darwin/17.7.0 botocore/1.14.10],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.10.43 Python/2.7.16 Darwin/19.4.0 botocore/1.4.33],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.18.74 Python/3.8.3rc1 Linux/5.6.0-kali1-amd64 botocore/1.16.24],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/2.0.19 Python/3.7.3 Linux/4.19.0-9-amd64 botocore/2.0.0dev23],7.479541e-05,0.6931472,1.0,0.0,1.0
[Boto3/1.13.23 Python/2.7.17 Linux/5.0.0-25-generic Botocore/1.16.23],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.18.69 Python/3.6.0 Windows/10 botocore/1.16.19],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.11.190 Python/3.6.3 Darwin/18.7.0 botocore/1.7.48],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.18.72 Python/2.7.18 Linux/5.4.0-kali3-amd64 botocore/1.16.22],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.18.55 Python/3.8.2 Linux/5.5.0-kali2-amd64 botocore/1.16.5],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.16.300 Python/2.7.18 Linux/5.4.38-17.76.amzn2.x86_64 botocore/1.13.36],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.18.75 Python/3.6.0 Windows/10 botocore/1.16.25],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.16.284 Python/2.7.17 Windows/10 botocore/1.13.20],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.18.41 Python/3.7.7 Darwin/19.5.0 botocore/1.15.41],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.18.77 Python/2.7.16 Linux/4.19.0-kali4-amd64 botocore/1.17.0],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.17.14 Python/3.8.2 Linux/4.19.76-linuxkit botocore/1.14.14],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.11.13 Python/2.7.16 Darwin/19.4.0 botocore/1.4.70],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.18.20 Python/3.6.8 Linux/4.18.0-17-generic botocore/1.16.23],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.15.15 Python/3.7.5rc1 Linux/4.15.0-kali2-amd64 botocore/1.13.37],7.479541e-05,0.6931472,1.0,0.0,1.0
[Botocore/1.16.26 Python/2.7.18 Linux/5.4.0-2-amd64],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/2.0.20 Python/3.7.3 Linux/5.6.0-kali2-amd64 botocore/2.0.0dev24],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.16.31 Python/2.7.15+ Linux/4.18.0-kali1-amd64 botocore/1.12.21],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.16.31 Python/3.6.0 Windows/10 botocore/1.12.21],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.15.71 Python/3.5.2 Linux/4.15.0-33-generic botocore/1.10.70],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.16.3 Python/2.7.15 Darwin/18.0.0 botocore/1.11.3],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.14.50 Python/3.6.6 Linux/4.18.12-200.fc28.x86_64 botocore/1.9.1],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/2.0.9 Python/3.7.4 Darwin/19.5.0 botocore/2.0.0dev13],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/2.0.9 Python/3.7.3 Linux/5.3.0-59-generic botocore/2.0.0dev13],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/2.0.24 Python/3.7.3 Linux/5.4.0-33-generic botocore/2.0.0dev28],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.16.26 Python/3.6.2 Darwin/17.7.0 botocore/1.12.16],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.16.19 Python/2.7.15 Windows/7 botocore/1.12.9],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.15.65 Python/2.7.14 CYGWIN_NT-6.1/2.10.0(0.325/5/3) botocore/1.10.64],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.16.30 Python/3.7.0 Darwin/17.5.0 botocore/1.12.20],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.16.283 Python/3.8.2 Linux/5.3.0-kali2-amd64 botocore/1.13.19],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.18.84 Python/3.7.2 CYGWIN_NT-10.0-WOW/3.0.4(0.338/5/3) botocore/1.17.7],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.16.283 Python/2.7.17 Linux/4.4.0-039049-Microsoft botocore/1.13.19],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.16.300 Python/2.7.18 Linux/4.14.177-139.254.amzn2.x86_64 botocore/1.13.36],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.18.46 Python/3.7.4 Darwin/19.5.0 botocore/1.12.253],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.14.44 Python/3.6.9 Linux/4.15.0-99-generic botocore/1.8.48],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/2.0.4 Python/3.7.3 Linux/5.4.44-1-lts botocore/2.0.0dev8],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.16.60 Python/3.7.4 Darwin/19.5.0 botocore/1.12.50],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.18.77 Python/3.6.9 Linux/5.3.0-59-generic botocore/1.17.0],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.11.102 Python/2.7.13 Linux/4.9.0-kali3-686-pae botocore/1.5.65],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-sdk-ruby2/2.9.37 ruby/2.3.3 x86_64-darwin15],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.16.19 Python/2.7.15rc1 Linux/4.15.0-36-generic botocore/1.12.9],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.16.28 Python/3.6.3 Linux/4.18.0-12.1-liquorix-amd64 botocore/1.12.18],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.16.4 Python/2.7.10 Darwin/17.6.0 botocore/1.11.4],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.11.13 Python/3.5.2 Linux/4.4.0-55862-Microsoft botocore/1.4.70],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.14.42 Python/2.7.10 Darwin/17.4.0 botocore/1.8.46],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.14.46 Python/2.7.9 Windows/7 botocore/1.8.50],7.479541e-05,0.6931472,1.0,0.0,1.0
[Boto3/1.12.11 Python/3.6.9 Linux/4.15.0-1057-aws Botocore/1.15.11 Resource],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.18.89 Python/3.6.5 Darwin/18.7.0 botocore/1.17.12],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/2.0.25 Python/3.7.3 Linux/5.5.0-kali2-amd64 botocore/2.0.0dev29],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.18.88 Python/3.7.5 Linux/5.3.0-59-generic botocore/1.17.11],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.18.64 Python/3.8.2 Linux/5.5.0-kali2-amd64 botocore/1.16.14],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.18.83 Python/3.8.3 Linux/5.6.0-kali2-amd64 botocore/1.17.6],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.16.218 Python/3.7.5 Linux/5.0.0-38-generic botocore/1.12.208],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.16.263 Python/3.5.2 Linux/4.15.0-65-generic botocore/1.12.253],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.18.69 Python/3.7.6 Darwin/17.7.0 botocore/1.16.19],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.11.13 Python/3.5.2 Linux/5.3.0-1028-aws botocore/1.4.70],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/2.0.0dev4 Python/3.7.3 Linux/5.4.0-33-generic botocore/2.0.0dev3],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.18.37 Python/2.7.16 Darwin/19.3.0 botocore/1.15.37],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.18.74 Python/3.8.0 Darwin/19.5.0 botocore/1.16.24],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.14.2 Python/2.7.10 Darwin/17.4.0 botocore/1.8.6],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.15.79 Python/2.7.9 Windows/7 botocore/1.10.78],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.16.22 Python/3.6.5 Darwin/16.7.0 botocore/1.12.12],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.16.20 Python/2.7.15 Linux/4.18.9-200.fc28.x86_64 botocore/1.12.10],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.16.23 Python/2.7.15+ Linux/4.18.0-kali1-amd64 botocore/1.12.13],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.11.152 Python/2.7.10 Darwin/17.7.0 botocore/1.7.10],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.11.93 Python/2.7.13 Windows/10 botocore/1.5.56],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.11.13 Python/3.5.3 Linux/4.9.0-kali3-686-pae botocore/1.4.70],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.11.104 Python/3.5.2 Linux/4.4.0-22-generic botocore/1.5.67],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.11.103 Python/3.5.2 Linux/4.4.0-53-generic botocore/1.5.66],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.11.44 Python/2.7.12 Linux/4.4.0-78-generic botocore/1.5.65],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.18.96 Python/3.8.3 Linux/5.7.4-1-ck botocore/1.17.16],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.16.300 Python/3.7.6 Darwin/18.7.0 botocore/1.13.36],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/2.0.31 Python/3.7.3 Linux/5.5.0-kali2-amd64 botocore/2.0.0dev35],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.14.46 Python/2.7.10 Darwin/15.6.0 botocore/1.8.50],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.14.44 Python/3.6.4 Linux/4.15.3-2-zen botocore/1.8.48],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.18.79 Python/3.8.2 Linux/5.4.0-40-generic botocore/1.17.2],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/2.0.28 Python/3.8.3 Darwin/19.4.0 botocore/2.0.0dev32],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.16.302 Python/2.7.10 Darwin/18.7.0 botocore/1.13.38],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.18.97 Python/3.6.9 Linux/4.15.0-109-generic botocore/1.17.20],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/2.0.30 Python/3.7.3 Linux/5.6.0-kali2-amd64 botocore/2.0.0dev34],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/2.0.8 Python/3.7.3 Linux/4.15.0-43-generic botocore/2.0.0dev12],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.16.160 Python/2.7.17 Linux/5.3.0-51-generic botocore/1.12.150],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/2.0.26 Python/3.7.4 Darwin/18.7.0 botocore/2.0.0dev30],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.14.44 Python/3.6.9 Linux/4.15.0-20-generic botocore/1.8.48],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.18.92 Python/3.8.2 Linux/5.6.0-kali2-amd64 botocore/1.17.15],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/2.0.27 Python/3.7.3 Linux/4.4.0-039049-Microsoft botocore/2.0.0dev31],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/2.0.33 Python/3.7.3 Linux/4.4.0-039049-Microsoft botocore/2.0.0dev37],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.18.99 Python/3.8.4 Linux/5.5.0-kali2-amd64 botocore/1.17.6],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.18.14 Python/3.6.0 Windows/10 botocore/1.15.14],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.15.45 Python/2.7.12 Linux/4.4.0-135-generic botocore/1.10.45],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.16.10 Python/2.7.15rc1 Linux/4.15.0-34-generic botocore/1.12.0],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.16.18 Python/2.7.10 Darwin/15.6.0 botocore/1.12.8],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.16.19 Python/2.7.15rc1 Linux/4.15.0-1021-aws botocore/1.12.9],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.16.20 Python/3.7.0 Darwin/17.7.0 botocore/1.12.10],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.16.9 Python/2.7.15 Linux/4.4.0-43-Microsoft botocore/1.11.9],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.15.63 Python/2.7.15 Linux/4.18.9-200.fc28.x86_64 botocore/1.11.3],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/2.0.29 Python/3.7.3 Linux/5.6.0-kali2-amd64 botocore/2.0.0dev33],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.18.62 Python/3.7.4 Darwin/18.7.0 botocore/1.16.12],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/2.0.28 Python/3.7.4 Darwin/17.7.0 botocore/2.0.0dev32],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.18.95 Python/3.8.3 Linux/5.6.0-kali2-amd64 botocore/1.17.18],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.18.86 Python/3.8.3 Linux/5.6.0-kali2-amd64 botocore/1.17.18],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.16.61 Python/2.7.16 Darwin/19.5.0 botocore/1.12.51],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/2.0.35 Python/3.7.3 Linux/5.3.0-1030-gcp botocore/2.0.0dev39],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/2.0.35 Python/3.7.3 Linux/5.4.0-kali4-amd64 botocore/2.0.0dev39],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.18.106 Python/2.7.16 Darwin/19.4.0 botocore/1.17.29],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/2.0.34 Python/3.7.3 Linux/4.19.113-143842-g5803a1c7e9f9 botocore/2.0.0dev38],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/2.0.10 Python/3.8.3 Darwin/18.7.0 botocore/2.0.0dev14],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.16.7 Python/3.6.6 Linux/4.4.0-43-Microsoft botocore/1.11.7],7.479541e-05,0.6931472,1.0,0.0,1.0
[Boto3/1.9.9 Python/2.7.15 Linux/4.15.0-34-generic Botocore/1.12.9],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.15.61 Python/3.6.6 Linux/4.17.0-kali1-amd64 botocore/1.10.60],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.16.7 Python/2.7.9 Windows/8 botocore/1.11.7],7.479541e-05,0.6931472,1.0,0.0,1.0
[Boto3/1.7.48 Python/3.6.5 Darwin/17.7.0 Botocore/1.10.48],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/2.0.31 Python/3.7.3 Linux/5.6.0-kali2-amd64 botocore/2.0.0dev35],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/2.0.19 Python/3.8.3 Darwin/19.3.0 botocore/2.0.0dev23],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/2.0.25 Python/3.7.4 Darwin/19.5.0 botocore/2.0.0dev29],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.16.173 Python/3.6.9 Linux/5.3.0-1019-aws botocore/1.12.143],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/2.0.31 Python/3.7.3 Linux/5.6.0-2parrot1-amd64 botocore/2.0.0dev35],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/2.0.29 Python/3.7.7 Windows/10 botocore/2.0.0dev33],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.11.189 Python/2.7.12 Linux/4.13.0-26-generic botocore/1.7.47],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.14.32 Python/3.6.4 Linux/4.13.0-kali1-amd64 botocore/1.8.36],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.14.36 Python/3.6.4 Linux/4.14.0-kali3-amd64 botocore/1.8.40],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.18.110 Python/3.8.5 Linux/5.4.53-1-lts botocore/1.17.33],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/2.0.28 Python/3.7.3 Linux/5.4.0-40-generic botocore/2.0.0dev32],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.16.13 Python/2.7.15 Linux/4.17.12-100.fc27.x86_64 botocore/1.12.3],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.16.5 Python/2.7.10 Darwin/17.7.0 botocore/1.11.5],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.14.5 Python/3.5.1 Darwin/17.7.0 botocore/1.8.9],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.15.85 Python/3.6.5 Darwin/17.7.0 botocore/1.11.3],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.16.11 Python/3.6.6 Linux/4.15.0-33-generic botocore/1.12.1],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.15.68 Python/3.4.7 Linux/4.9.124-0.1.ac.198.71.329.metal1.x86_64 botocore/1.10.67],7.479541e-05,0.6931472,1.0,0.0,1.0
[aws-cli/1.14.44 Python/3.6.6 Linux/4.15.0-1021-aws botocore/1.8.48],7.479541e-05,0.6931472,1.0,0.0,1.0
